Unique Specimen Number,Label Date,Site,Display Date,Station,Collection Method,Specimen Kind ,Genus,Subgenus,Species,Subspecies,New record,Label Name,Short label name,Sex,Voucher Specimen,Questionable or Incomplete Identification,Broken Specimen,Entered by,Entered Date,NOTES,Count
NA,20190331,BPF,30-Mar-15,BPF6,T,V,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,5
NA,20190529,BPF,28-May-15,BPF7,T,V,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,5
NA,20190331,BPF,30-Mar-15,BPF3,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,5
NA,20190331,POS,30-Mar-15,POS5,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,5
NA,20190429,POS,28-Apr-15,POS6,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42319,NA,5
NA,20190529,BPF,28-May-15,BPF4,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,WRP,42319,NA,5
NA,20190429,POS,28-Apr-15,POS12,T,V,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,WRP,42319,NA,5
NA,20190921,POS,20-Sep-15,POS2,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,5
NA,20190731,POS,30-Jul-15,POS25,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,5
NA,20190731,POS,30-Jul-15,POS6,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,5
NA,20190731,BPF,30-Jul-15,BPF1,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,NA,5
NA,20190705,BPF,4-Jul-15,BPF8,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,NA,5
NA,20190731,BPF,30-Jul-15,BPF8,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,WRP,42320,NA,5
NA,20190705,POS,4-Jul-15,POS1,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,M,N,N,N,WRP,42320,NA,5
NA,20200705,POS,5-Jul-20,POS27,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,NA,NA,5
NA,20200816,POS,16-Aug-20,POS26,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,WRP,NA,NA,5
NA,20200524,POS,24-May-20,POS9,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,NA,NA,5
NA,20200524,POS,24-May-20,POS27,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,NA,NA,5
NA,20200705,POS,5-Jul-20,POS24,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,NA,NA,5
NA,20200705,POS,5-Jul-20,POS4,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,WRP,NA,NA,5
NA,20170608,POS,8-Jun-17,POS9,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,KMK,41765,sex not specified [F_ corrected from B. sitkensis: WRP 20240209],5
NA,20180707,POS,7-Jul-18,POS9,N,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42008,"sw. ""mustard""",5
NA,20190529,POS,28-May-15,POS6,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,WRP,42319,vial 1,5
NA,20190731,BPF,30-Jul-15,BPF5,N,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,~125 sw. ex. BFT_ Hypochaeris_ QAL_ CA poppy_ ~9:30.,6
NA,20170708,POS,8-Jul-17,POS12,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,KMK,41765,corrected from B. sitkensis [NOTE based on phenology etc -- not verified] [WRP 20240209],6
NA,20170708,POS,8-Jul-17,POS12,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,KMK,41765,corrected from B. sitkensis [NOTE based on phenology etc -- not verified] [WRP 20240209],6
NA,20170708,POS,8-Jul-17,POS7,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,KMK,41765,corrected from B. sitkensis [NOTE based on phenology etc -- not verified] [WRP 20240209],6
NA,20160610,POS,10-Jun-16,POS1,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41333,NA,6
NA,20160807,POS,7-Aug-16,POS1,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41333,NA,6
NA,20160807,POS,7-Aug-16,POS1,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,6
NA,20160716,POS,16-Jul-16,POS2,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,6
NA,20160610,SCL,10-Jun-16,SCL4,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,EAS,41333,NA,6
NA,20160716,SCL,16-Jul-16,SCL3,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,EAS,41333,NA,6
NA,20140817,SCL,17-Aug-14,SCL3,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41338,NA,6
NA,20150620,POS,20-Jun-15,POS1,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41345,NA,6
NA,20150620,POS,20-Jun-15,POS2,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41345,NA,6
NA,20170708,POS,8-Jul-17,POS9,T,V,Bombus,Thoracobombus,fervidus,NA,N,Bombus (Thoracobombus) fervidus,Bombus fervidus,F,N,N,N,KMK,41765,NA,6
NA,20170708,POS,8-Jul-17,POS11,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,KMK,41765,NA,6
NA,20170816,POS,16-Aug-17,POS9,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,KMK,41765,NA,6
NA,20170816,POS,16-Aug-17,POS7,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,M,N,N,N,KMK,41765,NA,6
NA,20180423,BPF,23-Apr-18,BPF5,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,41972,NA,6
NA,20180526,POS,26-May-18,POS24,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,WRP,41974,NA,6
NA,20180526,BPF,26-May-18,BPF3,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41974,NA,6
NA,20180707,POS,7-Jul-18,POS20,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,41975,NA,6
NA,20180806,POS,6-Aug-18,POS23,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41977,NA,6
NA,20180730,BPF,30-Jul-18,BPF1,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41977,NA,6
NA,20180806,POS,6-Aug-18,POS4,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41977,NA,6
NA,20190529,POS,28-May-15,POS5,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,42319,NA,6
NA,20190529,BPF,28-May-15,BPF2,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,42319,NA,6
NA,20190529,BPF,28-May-15,BPF7,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42319,NA,6
NA,20190529,BPF,28-May-15,BPF6,T,V,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,6
NA,20190429,BPF,28-Apr-15,BPF7,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,6
NA,20190529,POS,28-May-15,POS6,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,6
NA,20190921,POS,20-Sep-15,POS25,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,6
NA,20190705,POS,4-Jul-15,POS5,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,6
NA,20190705,BPF,4-Jul-15,BPF7,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,NA,6
NA,20200524,POS,24-May-20,POS27,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,NA,NA,6
NA,20200705,POS,5-Jul-20,POS20,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,NA,NA,6
NA,20200705,POS,5-Jul-20,POS4,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,NA,NA,6
NA,20200705,POS,5-Jul-20,POS9,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,NA,NA,6
NA,20200816,POS,16-Aug-20,POS26,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,NA,NA,6
NA,20200524,POS,24-May-20,POS28,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,NA,NA,6
NA,20190331,POS,30-Mar-15,POS6,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,paper log: 5+1,6
NA,20170817,POS,17-Aug-17,POS14,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,M,N,N,N,KMK,41765,"""W""",7
NA,20170817,POS,17-Aug-17,POS14,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,KMK,41765,"""Y""",7
NA,20190529,POS,28-May-15,POS8,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,42319,1Q,7
NA,20170708,POS,8-Jul-17,POS11,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,M,N,N,N,KMK,41765,corrected from B. sitkensis [NOTE based on phenology etc -- not verified] [WRP 20240209],7
NA,20160610,SCL,10-Jun-16,SCL4,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,EAS,41333,NA,7
NA,20160610,POS,10-Jun-16,POS2,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,7
NA,20160610,POS,10-Jun-16,POS3,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,7
NA,20160807,SCL,7-Aug-16,SCL2,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,7
NA,20160716,POS,16-Jul-16,POS2,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,EAS,41333,NA,7
NA,20140817,POS,17-Aug-14,POS3,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41338,NA,7
NA,20150808,SCL,8-Aug-15,SCL1,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,EAS,41345,NA,7
NA,20150711,POS,11-Jul-15,POS1,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41345,NA,7
NA,20170708,POS,8-Jul-17,POS14,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,KMK,41765,NA,7
NA,20170608,POS,8-Jun-17,POS12,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,KMK,41765,NA,7
NA,20170708,POS,8-Jul-17,POS12,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,KMK,41765,NA,7
NA,20170708,POS,8-Jul-17,POS14,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,KMK,41765,NA,7
NA,20170708,POS,8-Jul-17,POS17,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,KMK,41765,NA,7
NA,20170510,POS,10-May-17,POS8,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,KMK,41765,NA,7
NA,20170708,POS,8-Jul-17,POS8,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,KMK,41765,NA,7
NA,20180526,POS,26-May-18,POS20,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41974,NA,7
NA,20180526,POS,26-May-18,POS24,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,41974,NA,7
NA,20180707,POS,7-Jul-18,POS20,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41975,NA,7
NA,20180707,POS,7-Jul-18,POS23,T,V,Apis,Apis,mellifera,NA,N,Apis (Apis) mellifera,Apis mellifera,F,N,N,N,WRP,41975,NA,7
NA,20180806,POS,6-Aug-18,POS20,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41977,NA,7
NA,20180806,POS,6-Aug-18,POS4,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41977,NA,7
NA,20180806,POS,6-Aug-18,POS3,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41977,NA,7
NA,20180806,POS,6-Aug-18,POS9,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41977,NA,7
NA,20190529,BPF,28-May-15,BPF3,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,42319,NA,7
NA,20190529,POS,28-May-15,POS25,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42319,NA,7
NA,20190429,BPF,28-Apr-15,BPF5,T,V,Halictus,Seladonia,confusus,NA,N,Halictus (Seladonia) confusus,Halictus confusus,F,N,N,N,WRP,42319,NA,7
NA,20190429,BPF,28-Apr-15,BPF1,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,7
NA,20190331,BPF,30-Mar-15,BPF2,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42319,NA,7
NA,20190529,BPF,28-May-15,BPF7,T,V,Bombus,Pyrobombus,melanopygus,NA,N,Bombus (Pyrobombus) melanopygus,Bombus melanopygus,M,N,N,N,WRP,42319,NA,7
NA,20190529,BPF,28-May-15,BPF8,T,V,Bombus,Pyrobombus,melanopygus,NA,N,Bombus (Pyrobombus) melanopygus,Bombus melanopygus,M,N,N,N,WRP,42319,NA,7
NA,20190731,POS,30-Jul-15,POS12,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,42320,NA,7
NA,20190731,POS,30-Jul-15,POS12,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,NA,7
NA,20190731,POS,30-Jul-15,POS25,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42320,NA,7
NA,20190921,POS,20-Sep-15,POS2,T,V,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42320,NA,7
NA,20190705,POS,4-Jul-15,POS21,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42320,NA,7
NA,20190705,POS,4-Jul-15,POS5,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,WRP,42320,NA,7
NA,20190705,POS,4-Jul-15,POS6,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42320,NA,7
NA,20190731,POS,30-Jul-15,POS21,T,V,Melissodes,Eumelissodes,microsticta,NA,N,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,N,N,N,WRP,42320,NA,7
NA,20200705,POS,5-Jul-20,POS13,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,NA,NA,7
NA,20200524,POS,24-May-20,POS20,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,NA,NA,7
NA,20200524,POS,24-May-20,POS4,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,NA,NA,7
NA,20200816,POS,16-Aug-20,POS13,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,NA,NA,7
NA,20200524,POS,24-May-20,POS27,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,NA,NA,7
NA,20200816,POS,16-Aug-20,POS24,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,NA,NA,7
NA,20170708,POS,8-Jul-17,POS5,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,KMK,41765,weird antenna; corrected from B. sitkensis [NOTE based on phenology etc -- not verified] [WRP 20240209],7
NA,20180526,POS,26-May-18,POS13,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,41974,1 Q,8
NA,20180526,POS,26-May-18,POS9,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,41974,1 Q,8
NA,20190529,POS,28-May-15,POS2,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,42319,1Q,8
NA,20190529,POS,28-May-15,POS8,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,42319,1Q,8
NA,20180526,POS,26-May-18,POS24,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41974,CHECK -- sheet doesn't record whether or not they were archived,8
NA,20160610,SCL,10-Jun-16,SCL2,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,EAS,41333,NA,8
NA,20160610,SCL,10-Jun-16,SCL5,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41333,NA,8
NA,20160610,POS,10-Jun-16,POS2,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,EAS,41333,NA,8
NA,20150711,SCL,11-Jul-15,SCL2,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,EAS,41345,NA,8
NA,20170510,POS,10-May-17,POS10,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,KMK,41765,NA,8
NA,20170816,POS,16-Aug-17,POS11,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,KMK,41765,NA,8
NA,20170816,POS,16-Aug-17,POS6,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,KMK,41765,NA,8
NA,20170608,POS,8-Jun-17,POS5,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,KMK,41765,NA,8
NA,20170708,POS,8-Jul-17,POS11,T,V,Halictus,Protohalictus,rubicundus,NA,N,Halictus (Protohalictus) rubicundus,Halictus rubicundus,F,N,N,N,KMK,41765,NA,8
NA,20170708,POS,8-Jul-17,POS9,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,KMK,41765,NA,8
NA,20180423,POS,23-Apr-18,POS4,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41972,NA,8
NA,20180526,POS,26-May-18,POS4,T,V,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,WRP,41974,NA,8
NA,20180526,BPF,26-May-18,BPF6,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41974,NA,8
NA,20180526,POS,26-May-18,POS24,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41974,NA,8
NA,20180526,POS,26-May-18,POS4,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,41974,NA,8
NA,20180707,POS,7-Jul-18,POS24,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41975,NA,8
NA,20180730,BPF,30-Jul-18,BPF3,T,V,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,41977,NA,8
NA,20180906,POS,6-Sep-18,POS9,T,V,Agapostemon,Agapostemon,texanus,NA,N,Agapostemon (Agapostemon) texanus,Agapostemon subtilior,F,N,N,N,WRP,41980,NA,8
NA,20190529,BPF,28-May-15,BPF5,T,V,Bombus,Pyrobombus,flavifrons,NA,N,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,N,N,N,WRP,42319,NA,8
NA,20190529,BPF,28-May-15,BPF8,T,V,Bombus,Pyrobombus,melanopygus,NA,N,Bombus (Pyrobombus) melanopygus,Bombus melanopygus,F,N,N,N,WRP,42319,NA,8
NA,20190529,BPF,28-May-15,BPF5,T,V,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,WRP,42319,NA,8
